id,picking_slip_id,item_id,stock_id,order_fulfillment_product_id,quantity,refunded_quantity,location_id,location_code,is_pre_order,is_sales_only,pre_order_shipping_at,pre_order_deadline_at,created_at,updated_at
4887,2321,932855,,4863,1,0,,,1,0,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-04 07:57:50,2023-10-04 07:57:50
4888,2322,932856,,4864,1,0,,,1,0,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-04 07:57:51,2023-10-04 07:57:51
4889,2323,932873,3159,4858,1,0,10,FZ,1,0,2023-09-28 00:00:00,2023-09-28 00:00:00,2023-10-04 07:57:51,2023-10-04 07:57:51
4890,2324,932855,,4865,1,0,,,1,0,2023-10-22 00:00:00,2023-10-22 00:00:00,2023-10-04 07:57:51,2023-10-04 07:57:51
4891,2325,932867,3153,4856,1,0,376,GA01-A-1-1,0,0,,,2023-10-04 07:57:52,2023-10-04 07:57:52
4892,2326,932863,3150,4860,1,0,3,operation_2,0,0,,,2023-10-04 07:57:52,2023-10-04 07:57:52
4893,2325,932756,3130,4857,1,0,375,GA01,0,0,,,2023-10-04 07:57:53,2023-10-04 07:57:53
4894,2326,932854,,4861,1,0,,,1,0,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-04 07:57:53,2023-10-04 07:57:53
4895,2326,932859,,4862,1,0,,,1,0,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-04 07:57:54,2023-10-04 07:57:54
4896,2327,932730,3140,4868,1,1,3,operation_2,0,0,,,2023-10-05 04:24:17,2023-10-05 04:34:18
4897,2328,932736,3152,4866,1,0,377,GA01-A-1-2,0,0,,,2023-10-05 04:24:17,2023-10-05 04:24:17
4898,2327,932854,,4869,1,1,,,1,0,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-05 04:24:17,2023-10-05 04:37:29
4899,2328,932735,3151,4867,1,0,376,GA01-A-1-1,0,0,,,2023-10-05 04:24:18,2023-10-05 04:24:18
4900,2329,932730,3140,4872,1,0,3,operation_2,0,0,,,2023-10-05 05:11:40,2023-10-05 05:11:40
4901,2329,932854,,4873,1,0,,,1,0,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-05 05:11:41,2023-10-05 05:11:41
4902,2330,932736,3152,4870,1,0,377,GA01-A-1-2,0,0,,,2023-10-05 05:11:41,2023-10-05 05:11:41
4903,2330,932735,3151,4871,1,0,376,GA01-A-1-1,0,0,,,2023-10-05 05:11:42,2023-10-05 05:11:42
4904,2331,932736,3152,4874,1,0,377,GA01-A-1-2,0,0,,,2023-10-05 05:23:16,2023-10-05 05:23:16
4905,2331,932735,3151,4875,1,0,376,GA01-A-1-1,0,0,,,2023-10-05 05:23:16,2023-10-05 05:23:16
4906,2332,932873,3159,4878,1,0,10,FZ,1,0,2023-09-30 00:00:00,2023-09-30 00:00:00,2023-10-05 05:52:54,2023-10-05 05:52:54
4907,2333,932854,,4881,1,0,,,1,0,2023-10-22 00:00:00,2023-10-22 00:00:00,2023-10-05 05:52:54,2023-10-05 05:52:54
4908,2334,932870,3156,4883,1,0,10,FZ,1,0,2023-10-27 00:00:00,2023-10-27 00:00:00,2023-10-05 05:52:54,2023-10-05 05:52:54
4909,2335,932863,3150,4879,1,0,3,operation_2,0,0,,,2023-10-05 05:52:55,2023-10-05 05:52:55
4910,2336,932870,3156,4884,1,0,10,FZ,1,0,2023-11-03 00:00:00,2023-11-03 00:00:00,2023-10-05 05:52:55,2023-10-05 05:52:55
4911,2337,932736,3152,4876,1,0,377,GA01-A-1-2,0,0,,,2023-10-05 05:52:55,2023-10-05 05:52:55
4912,2333,932859,,4882,1,0,,,1,0,2023-10-22 00:00:00,2023-10-22 00:00:00,2023-10-05 05:52:55,2023-10-05 05:52:55
4913,2335,932854,,4880,1,0,,,1,0,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-05 05:52:56,2023-10-05 05:52:56
4914,2337,932735,3151,4877,1,0,376,GA01-A-1-1,0,0,,,2023-10-05 05:52:57,2023-10-05 05:52:57
4915,2338,932854,,4888,1,0,,,1,0,2023-10-22 00:00:00,2023-10-22 00:00:00,2023-10-05 06:12:27,2023-10-05 06:12:27
4916,2339,932873,3159,4885,1,0,10,FZ,1,0,2023-09-30 00:00:00,2023-09-30 00:00:00,2023-10-05 06:12:28,2023-10-05 06:12:28
4917,2340,932863,3150,4886,1,0,3,operation_2,0,0,,,2023-10-05 06:12:28,2023-10-05 06:12:28
4918,2338,932859,,4889,1,0,,,1,0,2023-10-22 00:00:00,2023-10-22 00:00:00,2023-10-05 06:12:28,2023-10-05 06:12:28
4919,2341,932870,3156,4890,1,0,10,FZ,1,0,2023-10-27 00:00:00,2023-10-27 00:00:00,2023-10-05 06:12:29,2023-10-05 06:12:29
4920,2342,932870,3156,4891,1,0,10,FZ,1,0,2023-11-03 00:00:00,2023-11-03 00:00:00,2023-10-05 06:12:29,2023-10-05 06:12:29
4921,2343,932736,3152,4892,1,0,377,GA01-A-1-2,0,0,,,2023-10-05 06:12:29,2023-10-05 06:12:29
4922,2340,932854,,4887,1,0,,,1,0,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-05 06:12:30,2023-10-05 06:12:30
4923,2343,932735,3151,4893,1,0,376,GA01-A-1-1,0,0,,,2023-10-05 06:12:31,2023-10-05 06:12:31
4924,2344,932756,3130,4894,1,0,375,GA01,0,0,,,2023-10-05 06:33:58,2023-10-05 06:33:58
4925,2345,932863,3150,4895,1,0,3,operation_2,0,0,,,2023-10-05 06:33:58,2023-10-05 06:33:58
4926,2345,932859,,4896,1,0,,,1,0,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-05 06:33:58,2023-10-05 06:33:58
4927,2346,932756,3130,4897,1,0,375,GA01,0,0,,,2023-10-05 06:39:45,2023-10-05 06:39:45
4928,2347,932863,3150,4898,1,0,3,operation_2,0,0,,,2023-10-05 06:39:46,2023-10-05 06:39:46
4929,2347,932859,,4899,1,0,,,1,0,2023-10-22 00:00:00,2023-10-22 00:00:00,2023-10-05 06:39:46,2023-10-05 06:39:46
4930,2348,932836,,4900,1,0,,,1,0,2023-11-11 00:00:00,2023-11-11 00:00:00,2023-10-05 07:25:05,2023-10-05 07:25:05
4931,2349,932756,3130,4903,1,0,375,GA01,0,0,,,2023-10-05 07:25:05,2023-10-05 07:25:05
4932,2350,932730,3140,4901,1,0,3,operation_2,0,0,,,2023-10-05 07:25:06,2023-10-05 07:25:06
4933,2350,932859,,4902,1,0,,,1,0,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-05 07:25:06,2023-10-05 07:25:06
4934,2351,932776,,4904,2,0,,,0,1,,,2023-10-05 07:25:07,2023-10-05 07:25:07
4935,2352,932756,3130,4907,1,0,375,GA01,0,0,,,2023-10-05 07:25:07,2023-10-05 07:25:07
4936,2353,932866,3164,4905,1,0,3,operation_2,0,0,,,2023-10-05 07:25:08,2023-10-05 07:25:08
4937,2353,932730,3140,4906,1,0,3,operation_2,0,0,,,2023-10-05 07:25:08,2023-10-05 07:25:08
4938,2354,932836,,4908,1,0,,,1,0,2023-11-11 00:00:00,2023-11-11 00:00:00,2023-10-05 07:34:25,2023-10-05 07:34:25
4939,2355,932756,3130,4911,1,0,375,GA01,0,0,,,2023-10-05 07:34:25,2023-10-05 07:34:25
4940,2356,932730,3140,4909,1,0,3,operation_2,0,0,,,2023-10-05 07:34:26,2023-10-05 07:34:26
4941,2356,932859,,4910,1,0,,,1,0,2023-10-22 00:00:00,2023-10-22 00:00:00,2023-10-05 07:34:26,2023-10-05 07:34:26
4942,2357,932735,3151,4912,1,0,376,GA01-A-1-1,0,0,,,2023-10-05 11:31:49,2023-10-05 11:31:49
4943,2357,932736,3152,4913,1,0,377,GA01-A-1-2,0,0,,,2023-10-05 11:31:50,2023-10-05 11:31:50
4944,2358,932735,3151,4914,1,0,376,GA01-A-1-1,0,0,,,2023-10-05 11:38:44,2023-10-05 11:38:44
4945,2358,932736,3152,4915,1,0,377,GA01-A-1-2,0,0,,,2023-10-05 11:38:44,2023-10-05 11:38:44
4946,2359,932836,,4916,1,0,,,1,0,2023-11-11 00:00:00,2023-11-11 00:00:00,2023-10-06 01:35:09,2023-10-06 01:35:09
4947,2360,932736,3152,4917,2,0,377,GA01-A-1-2,0,0,,,2023-10-06 01:35:10,2023-10-06 01:35:10
4948,2360,932735,3151,4918,3,0,376,GA01-A-1-1,0,0,,,2023-10-06 01:35:11,2023-10-06 01:35:11
4949,2360,932723,3108,4919,1,0,375,GA01,0,0,,,2023-10-06 01:35:11,2023-10-06 01:35:11
4950,2360,932756,3130,4920,1,0,375,GA01,0,0,,,2023-10-06 01:35:11,2023-10-06 01:35:11
4951,2361,932873,3159,4921,1,0,10,FZ,1,0,2023-09-28 00:00:00,2023-09-28 00:00:00,2023-10-06 01:44:23,2023-10-06 01:44:23
4952,2362,932863,3150,4922,1,0,3,operation_2,0,0,,,2023-10-06 01:44:24,2023-10-06 01:44:24
4953,2362,932859,,4923,1,0,,,1,0,2023-10-22 00:00:00,2023-10-22 00:00:00,2023-10-06 01:44:24,2023-10-06 01:44:24
4954,2363,932736,3152,4924,1,0,377,GA01-A-1-2,0,0,,,2023-10-06 01:44:24,2023-10-06 01:44:24
4955,2363,932735,3151,4925,2,0,376,GA01-A-1-1,0,0,,,2023-10-06 01:44:25,2023-10-06 01:44:25
4956,2363,932867,3153,4926,1,0,376,GA01-A-1-1,0,0,,,2023-10-06 01:44:25,2023-10-06 01:44:25
4957,2363,932756,3130,4927,1,0,375,GA01,0,0,,,2023-10-06 01:44:25,2023-10-06 01:44:25
4958,2364,932836,,4928,1,0,,,1,0,2023-11-25 00:00:00,2023-11-25 00:00:00,2023-10-06 02:03:33,2023-10-06 02:03:33
4959,2365,932756,3130,4929,1,0,375,GA01,0,0,,,2023-10-06 02:03:34,2023-10-06 02:03:34
4960,2365,932736,3152,4930,2,0,377,GA01-A-1-2,0,0,,,2023-10-06 02:03:34,2023-10-06 02:03:34
4961,2365,932735,3151,4931,2,0,376,GA01-A-1-1,0,0,,,2023-10-06 02:03:35,2023-10-06 02:03:35
4962,2366,932859,,4932,1,0,,,1,0,2023-10-22 00:00:00,2023-10-22 00:00:00,2023-10-06 02:11:38,2023-10-06 02:11:38
4963,2367,932736,3152,4933,2,0,377,GA01-A-1-2,0,0,,,2023-10-06 02:11:39,2023-10-06 02:11:39
4964,2367,932735,3151,4934,2,0,376,GA01-A-1-1,0,0,,,2023-10-06 02:11:39,2023-10-06 02:11:39
4965,2367,932756,3130,4935,1,0,375,GA01,0,0,,,2023-10-06 02:11:39,2023-10-06 02:11:39
4966,2368,932855,,4938,1,0,,,1,0,2023-10-22 00:00:00,2023-10-22 00:00:00,2023-10-06 02:12:37,2023-10-06 02:12:37
4967,2369,932736,3152,4936,1,0,377,GA01-A-1-2,0,0,,,2023-10-06 02:12:37,2023-10-06 02:12:37
4968,2370,932872,3158,4937,1,0,10,FZ,0,1,,,2023-10-06 02:12:37,2023-10-06 02:12:37
4969,2371,932857,,4942,1,0,,,1,0,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-06 02:33:56,2023-10-06 02:33:56
4970,2372,932872,3158,4941,1,0,10,FZ,0,1,,,2023-10-06 02:33:57,2023-10-06 02:33:57
4971,2373,932736,3152,4939,2,0,377,GA01-A-1-2,0,0,,,2023-10-06 02:33:57,2023-10-06 02:33:57
4972,2373,932735,3151,4940,2,0,376,GA01-A-1-1,0,0,,,2023-10-06 02:33:58,2023-10-06 02:33:58
4973,2374,932756,3130,4943,1,0,375,GA01,0,0,,,2023-10-06 02:34:52,2023-10-06 02:34:52
4974,2375,932776,,4944,1,0,,,0,1,,,2023-10-06 02:53:20,2023-10-06 02:53:20
4975,2376,932836,,4945,1,0,,,1,0,2023-11-25 00:00:00,2023-11-25 00:00:00,2023-10-06 02:53:20,2023-10-06 02:53:20
4976,2377,932730,3140,4946,1,0,3,operation_2,0,0,,,2023-10-06 02:53:21,2023-10-06 02:53:21
4977,2378,932512,2597,4948,1,0,374,GA000,0,0,,,2023-10-06 02:53:21,2023-10-06 02:53:21
4978,2377,932854,,4947,2,0,,,1,0,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-06 02:53:22,2023-10-06 02:53:22
4979,2378,932723,3108,4949,1,0,375,GA01,0,0,,,2023-10-06 02:53:22,2023-10-06 02:53:22
4980,2378,932723,3108,4950,1,0,375,GA01,0,0,,,2023-10-06 02:53:22,2023-10-06 02:53:22
4981,2378,932723,3108,4951,1,0,375,GA01,0,0,,,2023-10-06 02:53:23,2023-10-06 02:53:23
4982,2379,932730,3140,4952,1,0,3,operation_2,0,0,,,2023-10-06 03:02:28,2023-10-06 03:02:28
4983,2379,932854,,4953,1,0,,,1,0,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-06 03:02:28,2023-10-06 03:02:28
4984,2380,932512,2597,4954,1,0,374,GA000,0,0,,,2023-10-06 03:02:29,2023-10-06 03:02:29
4985,2380,932735,3151,4955,3,0,376,GA01-A-1-1,0,0,,,2023-10-06 03:02:29,2023-10-06 03:02:29
4986,2381,932735,3151,4956,1,0,376,GA01-A-1-1,0,0,,,2023-10-06 06:03:21,2023-10-06 06:03:21
4987,2381,932736,3152,4957,4,0,377,GA01-A-1-2,0,0,,,2023-10-06 06:03:21,2023-10-06 06:03:21
4988,2382,932735,3151,4958,3,0,376,GA01-A-1-1,0,0,,,2023-10-06 06:12:11,2023-10-06 06:12:11
4989,2382,932736,3152,4959,4,0,377,GA01-A-1-2,0,0,,,2023-10-06 06:12:11,2023-10-06 06:12:11
4990,2383,932836,,4960,1,0,,,1,0,2023-11-11 00:00:00,2023-11-11 00:00:00,2023-10-06 06:40:56,2023-10-06 06:40:56
4991,2384,932736,3152,4961,2,0,377,GA01-A-1-2,0,0,,,2023-10-06 06:40:57,2023-10-06 06:40:57
4992,2384,932735,3151,4962,2,0,376,GA01-A-1-1,0,0,,,2023-10-06 06:40:57,2023-10-06 06:40:57
4993,2385,932776,,4963,1,0,,,0,1,,,2023-10-06 06:48:00,2023-10-06 06:48:00
4994,2386,932728,,4964,1,0,,,0,1,,,2023-10-06 06:48:00,2023-10-06 06:48:00
4995,2387,932859,,4965,1,0,,,1,0,2023-10-22 00:00:00,2023-10-22 00:00:00,2023-10-06 06:48:01,2023-10-06 06:48:01
4996,2388,932736,3152,4966,2,0,377,GA01-A-1-2,0,0,,,2023-10-06 06:48:02,2023-10-06 06:48:02
4997,2388,932735,3151,4967,3,0,376,GA01-A-1-1,0,0,,,2023-10-06 06:48:02,2023-10-06 06:48:02
4998,2388,932765,3131,4968,1,0,374,GA000,0,0,,,2023-10-06 06:48:03,2023-10-06 06:48:03
4999,2388,932766,3132,4969,1,0,374,GA000,0,0,,,2023-10-06 06:48:03,2023-10-06 06:48:03
5000,2388,932723,3108,4970,1,0,375,GA01,0,0,,,2023-10-06 06:48:03,2023-10-06 06:48:03
5001,2388,932723,3108,4971,1,0,375,GA01,0,0,,,2023-10-06 06:48:03,2023-10-06 06:48:03
5002,2388,932723,3108,4972,1,0,375,GA01,0,0,,,2023-10-06 06:48:04,2023-10-06 06:48:04
5003,2389,932736,3152,4973,1,0,377,GA01-A-1-2,0,0,,,2023-10-06 07:02:01,2023-10-06 07:02:01
5004,2389,932735,3151,4974,1,0,376,GA01-A-1-1,0,0,,,2023-10-06 07:02:01,2023-10-06 07:02:01
5005,2389,932723,3108,4975,2,0,375,GA01,0,0,,,2023-10-06 07:02:01,2023-10-06 07:02:01
5006,2389,932765,3131,4976,1,0,374,GA000,0,0,,,2023-10-06 07:02:02,2023-10-06 07:02:02
5007,2389,932766,3132,4977,1,0,374,GA000,0,0,,,2023-10-06 07:02:02,2023-10-06 07:02:02
5008,2389,932723,3108,4978,2,0,375,GA01,0,0,,,2023-10-06 07:02:02,2023-10-06 07:02:02
5009,2389,932723,3108,4979,1,0,375,GA01,0,0,,,2023-10-06 07:02:02,2023-10-06 07:02:02
5010,2389,743593,,4980,1,0,,,1,0,2000-01-01 00:00:00,2000-01-01 00:00:00,2023-10-06 07:02:03,2023-10-06 07:02:03
5011,2389,932723,3108,4981,1,0,375,GA01,0,0,,,2023-10-06 07:02:03,2023-10-06 07:02:03
5012,2389,932723,3108,4982,1,0,375,GA01,0,0,,,2023-10-06 07:02:03,2023-10-06 07:02:03
5013,2390,932736,3152,4983,1,0,377,GA01-A-1-2,0,0,,,2023-10-06 07:06:06,2023-10-06 07:06:06
5014,2390,932735,3151,4984,2,0,376,GA01-A-1-1,0,0,,,2023-10-06 07:06:07,2023-10-06 07:06:07
5015,2390,932765,3131,4985,1,0,374,GA000,0,0,,,2023-10-06 07:06:07,2023-10-06 07:06:07
5016,2390,932766,3132,4986,1,0,374,GA000,0,0,,,2023-10-06 07:06:07,2023-10-06 07:06:07
5017,2390,932723,3108,4987,2,0,375,GA01,0,0,,,2023-10-06 07:06:07,2023-10-06 07:06:07
5018,2390,932723,3108,4988,2,0,375,GA01,0,0,,,2023-10-06 07:06:07,2023-10-06 07:06:07
5019,2390,932723,3108,4989,1,0,375,GA01,0,0,,,2023-10-06 07:06:08,2023-10-06 07:06:08
5020,2390,743593,,4990,1,0,,,1,0,2000-01-01 00:00:00,2000-01-01 00:00:00,2023-10-06 07:06:08,2023-10-06 07:06:08
5021,2390,932723,3108,4991,1,0,375,GA01,0,0,,,2023-10-06 07:06:08,2023-10-06 07:06:08
5022,2390,932723,3108,4992,1,0,375,GA01,0,0,,,2023-10-06 07:06:08,2023-10-06 07:06:08
5023,2391,932736,3152,4993,1,0,377,GA01-A-1-2,0,0,,,2023-10-06 07:07:03,2023-10-06 07:07:03
5024,2392,932730,3140,4995,1,0,3,operation_2,0,0,,,2023-10-06 07:07:03,2023-10-06 07:07:03
5025,2391,932735,3151,4994,1,0,376,GA01-A-1-1,0,0,,,2023-10-06 07:07:03,2023-10-06 07:07:03
5026,2392,932854,,4996,1,0,,,1,0,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-06 07:07:03,2023-10-06 07:07:03
5027,2393,743593,,4997,1,0,,,1,0,2000-01-01 00:00:00,2000-01-01 00:00:00,2023-10-06 07:10:15,2023-10-06 07:10:15
5028,2393,932723,3108,4998,1,0,375,GA01,0,0,,,2023-10-06 07:10:15,2023-10-06 07:10:15
5029,2393,932723,3108,4999,1,0,375,GA01,0,0,,,2023-10-06 07:10:15,2023-10-06 07:10:15
5030,2393,932723,3108,5000,1,0,375,GA01,0,0,,,2023-10-06 07:10:16,2023-10-06 07:10:16
5031,2393,932723,3108,5001,1,0,375,GA01,0,0,,,2023-10-06 07:10:16,2023-10-06 07:10:16
5032,2393,932723,3108,5002,1,0,375,GA01,0,0,,,2023-10-06 07:10:16,2023-10-06 07:10:16
5033,2393,932735,3151,5003,1,0,376,GA01-A-1-1,0,0,,,2023-10-06 07:10:16,2023-10-06 07:10:16
5034,2393,932736,3152,5004,2,0,377,GA01-A-1-2,0,0,,,2023-10-06 07:10:17,2023-10-06 07:10:17
5035,2393,932765,3131,5005,1,0,374,GA000,0,0,,,2023-10-06 07:10:17,2023-10-06 07:10:17
5036,2393,932766,3132,5006,1,0,374,GA000,0,0,,,2023-10-06 07:10:17,2023-10-06 07:10:17
5037,2394,932854,,5009,1,0,,,1,0,,2023-10-08 15:00:00,2023-10-06 07:16:42,2023-10-06 07:16:42
5038,2395,932735,3151,5007,1,0,376,GA01-A-1-1,0,0,,,2023-10-06 07:16:43,2023-10-06 07:16:43
5039,2394,932730,3140,5010,1,0,3,operation_2,0,0,,,2023-10-06 07:16:43,2023-10-06 07:16:43
5040,2395,932736,3152,5008,1,0,377,GA01-A-1-2,0,0,,,2023-10-06 07:16:43,2023-10-06 07:16:43
5041,2396,932854,,5013,1,0,,,1,0,,2023-10-08 15:00:00,2023-10-06 07:38:44,2023-10-06 07:38:44
5042,2397,932735,3151,5011,1,0,376,GA01-A-1-1,0,0,,,2023-10-06 07:38:44,2023-10-06 07:38:44
5043,2396,932730,3140,5014,1,0,3,operation_2,0,0,,,2023-10-06 07:38:45,2023-10-06 07:38:45
5044,2397,932736,3152,5012,1,0,377,GA01-A-1-2,0,0,,,2023-10-06 07:38:45,2023-10-06 07:38:45
5045,2398,932730,3140,5015,1,0,3,operation_2,0,0,,,2023-10-06 08:05:39,2023-10-06 08:05:39
5046,2399,932736,3152,5017,2,0,377,GA01-A-1-2,0,0,,,2023-10-06 08:05:39,2023-10-06 08:05:39
5047,2398,932854,,5016,1,0,,,1,0,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-06 08:05:40,2023-10-06 08:05:40
5048,2399,932735,3151,5018,3,0,376,GA01-A-1-1,0,0,,,2023-10-06 08:05:40,2023-10-06 08:05:40
5049,2400,932854,,5019,1,0,,,1,0,,2023-10-08 15:00:00,2023-10-06 08:06:52,2023-10-06 08:06:52
5050,2401,932736,3152,5021,2,0,377,GA01-A-1-2,0,0,,,2023-10-06 08:06:52,2023-10-06 08:06:52
5051,2400,932730,3140,5020,1,0,3,operation_2,0,0,,,2023-10-06 08:06:52,2023-10-06 08:06:52
5052,2401,932735,3151,5022,2,0,376,GA01-A-1-1,0,0,,,2023-10-06 08:06:52,2023-10-06 08:06:52
5053,2402,932776,,5026,1,0,,,0,1,,,2023-10-06 08:10:54,2023-10-06 08:10:54
5054,2403,932730,3140,5027,1,0,3,operation_2,0,0,,,2023-10-06 08:10:55,2023-10-06 08:10:55
5055,2403,932854,,5028,1,0,,,1,0,2023-10-22 00:00:00,2023-10-22 00:00:00,2023-10-06 08:10:56,2023-10-06 08:10:56
5056,2404,932736,3152,5023,3,0,377,GA01-A-1-2,0,0,,,2023-10-06 08:10:56,2023-10-06 08:10:56
5057,2404,932735,3151,5024,3,0,376,GA01-A-1-1,0,0,,,2023-10-06 08:10:56,2023-10-06 08:10:56
5058,2404,932723,3108,5025,1,0,375,GA01,0,0,,,2023-10-06 08:10:57,2023-10-06 08:10:57
5059,2405,932736,3152,5029,3,0,377,GA01-A-1-2,0,0,,,2023-10-06 08:17:47,2023-10-06 08:17:47
5060,2405,932735,3151,5030,5,0,376,GA01-A-1-1,0,0,,,2023-10-06 08:17:47,2023-10-06 08:17:47
5061,2405,932723,3108,5031,2,0,375,GA01,0,0,,,2023-10-06 08:17:47,2023-10-06 08:17:47
5062,2405,932723,3108,5032,3,0,375,GA01,0,0,,,2023-10-06 08:17:48,2023-10-06 08:17:48
5063,2405,932723,3108,5033,1,0,375,GA01,0,0,,,2023-10-06 08:17:48,2023-10-06 08:17:48
5064,2405,932723,3108,5034,2,0,375,GA01,0,0,,,2023-10-06 08:17:48,2023-10-06 08:17:48
5065,2406,932836,,5035,1,0,,,1,0,2023-11-25 00:00:00,2023-11-25 00:00:00,2023-10-06 08:26:15,2023-10-06 08:26:15
5066,2407,932736,3152,5036,2,0,377,GA01-A-1-2,0,0,,,2023-10-06 08:26:16,2023-10-06 08:26:16
5067,2407,932735,3151,5037,3,0,376,GA01-A-1-1,0,0,,,2023-10-06 08:26:16,2023-10-06 08:26:16
5068,2407,932723,3108,5038,1,0,375,GA01,0,0,,,2023-10-06 08:26:16,2023-10-06 08:26:16
5069,2407,932723,3108,5039,1,0,375,GA01,0,0,,,2023-10-06 08:26:17,2023-10-06 08:26:17
5070,2407,932723,3108,5040,3,0,375,GA01,0,0,,,2023-10-06 08:26:17,2023-10-06 08:26:17
5071,2407,932723,3108,5041,3,0,375,GA01,0,0,,,2023-10-06 08:26:17,2023-10-06 08:26:17
5072,2407,932723,3108,5042,1,0,375,GA01,0,0,,,2023-10-06 08:26:17,2023-10-06 08:26:17
5073,2408,932736,3152,5043,2,0,377,GA01-A-1-2,0,0,,,2023-10-06 08:34:09,2023-10-06 08:34:09
5074,2408,932735,3151,5044,2,0,376,GA01-A-1-1,0,0,,,2023-10-06 08:34:09,2023-10-06 08:34:09
5075,2408,932512,2597,5045,1,0,374,GA000,0,0,,,2023-10-06 08:34:09,2023-10-06 08:34:09
5076,2409,932836,,5046,1,0,,,1,0,2023-11-25 00:00:00,2023-11-25 00:00:00,2023-10-06 08:35:04,2023-10-06 08:35:04
5077,2410,932730,3140,5047,1,0,3,operation_2,0,0,,,2023-10-06 08:35:05,2023-10-06 08:35:05
5078,2410,932854,,5048,1,0,,,1,0,2023-10-22 00:00:00,2023-10-22 00:00:00,2023-10-06 08:35:05,2023-10-06 08:35:05
5079,2411,932736,3152,5049,3,0,377,GA01-A-1-2,0,0,,,2023-10-06 08:35:06,2023-10-06 08:35:06
5080,2411,932735,3151,5050,2,0,376,GA01-A-1-1,0,0,,,2023-10-06 08:35:06,2023-10-06 08:35:06
5081,2411,932723,3108,5051,1,0,375,GA01,0,0,,,2023-10-06 08:35:07,2023-10-06 08:35:07
5082,2411,932723,3108,5052,1,0,375,GA01,0,0,,,2023-10-06 08:35:07,2023-10-06 08:35:07
5083,2411,932723,3108,5053,1,0,375,GA01,0,0,,,2023-10-06 08:35:07,2023-10-06 08:35:07
5084,2411,932765,3131,5054,1,0,374,GA000,0,0,,,2023-10-06 08:35:07,2023-10-06 08:35:07
5085,2411,932766,3132,5055,1,0,374,GA000,0,0,,,2023-10-06 08:35:07,2023-10-06 08:35:07
5086,2411,932756,3130,5056,1,0,375,GA01,0,0,,,2023-10-06 08:35:08,2023-10-06 08:35:08
5087,2412,932725,,5057,1,0,,,0,1,,,2023-10-06 09:01:39,2023-10-06 09:01:39
5088,2413,932872,3158,5063,1,0,10,FZ,0,1,,,2023-10-06 09:01:40,2023-10-06 09:01:40
5089,2414,932730,3140,5065,1,0,3,operation_2,0,0,,,2023-10-06 09:01:41,2023-10-06 09:01:41
5090,2415,932854,,5067,1,0,,,1,0,2023-10-22 00:00:00,2023-10-22 00:00:00,2023-10-06 09:01:41,2023-10-06 09:01:41
5091,2416,932873,3159,5064,1,0,10,FZ,1,0,2023-09-30 00:00:00,2023-09-30 00:00:00,2023-10-06 09:01:41,2023-10-06 09:01:41
5092,2417,932765,3131,5058,1,0,374,GA000,0,0,,,2023-10-06 09:01:42,2023-10-06 09:01:42
5093,2414,932854,,5066,1,0,,,1,0,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-06 09:01:42,2023-10-06 09:01:42
5094,2417,932766,3132,5059,1,0,374,GA000,0,0,,,2023-10-06 09:01:43,2023-10-06 09:01:43
5095,2417,932736,3152,5060,1,0,377,GA01-A-1-2,0,0,,,2023-10-06 09:01:43,2023-10-06 09:01:43
5096,2417,932735,3151,5061,1,0,376,GA01-A-1-1,0,0,,,2023-10-06 09:01:44,2023-10-06 09:01:44
5097,2417,932867,3153,5062,1,0,376,GA01-A-1-1,0,0,,,2023-10-06 09:01:44,2023-10-06 09:01:44
5098,2418,932776,,5071,1,0,,,0,1,,,2023-10-06 09:41:19,2023-10-06 09:41:19
5099,2419,932735,3151,5068,1,0,376,GA01-A-1-1,0,0,,,2023-10-06 09:41:20,2023-10-06 09:41:20
5100,2419,932736,3152,5069,2,0,377,GA01-A-1-2,0,0,,,2023-10-06 09:41:20,2023-10-06 09:41:20
5101,2419,743593,,5070,1,0,,,1,0,2000-01-01 00:00:00,2000-01-01 00:00:00,2023-10-06 09:41:20,2023-10-06 09:41:20
5102,2420,932736,3152,5072,1,0,377,GA01-A-1-2,0,0,,,2023-10-06 09:45:37,2023-10-06 09:45:37
5103,2420,932735,3151,5073,2,0,376,GA01-A-1-1,0,0,,,2023-10-06 09:45:37,2023-10-06 09:45:37
5104,2420,743593,,5074,1,0,,,1,0,2000-01-01 00:00:00,2000-01-01 00:00:00,2023-10-06 09:45:37,2023-10-06 09:45:37
5105,2420,932723,3108,5075,1,0,375,GA01,0,0,,,2023-10-06 09:45:38,2023-10-06 09:45:38
